0.0,5.057500262037634e-05,0.0
7.586250393049551e-07,2.485113563851626e-07,-4.703625640617248e-05
7.626012210071084e-07,-4.287844812353653e-05,-1.5462975870746626e-05
7.626012210071084e-07,-4.287844812353653e-05,-1.5252024420142168e-05
1.1942449914977079e-07,-2.529596116968779e-06,4.749182409577813e-05
7.895096127836464e-08,-2.164344419199238e-06,4.6101877274951513e-07
7.895096127836464e-08,-2.164344419199238e-06,-1.579019225567293e-06
4.4321450571257543e-08,-1.0021629136131286e-06,9.507582807202505e-07
2.9289006867074286e-08,4.086197243148525e-07,1.0299793641787326e-07
2.9289006867074286e-08,4.086197243148525e-07,-5.857801373414857e-07
3.5826922456143146e-08,4.131843815246921e-08,-1.0460306269374852e-06
3.5826922456143146e-08,4.131843815246921e-08,-7.165384491228629e-07
3.6488017466581115e-08,8.89261609201818e-07,-7.587349031805191e-07
4.9826941604596254e-08,4.6483539419263424e-07,-1.7042641731441088e-06
4.9826941604596254e-08,4.6483539419263424e-07,-9.96538832091925e-07
5.726430791166107e-08,-2.6617007900584916e-07,-1.250884366787786e-06
4.901303546246304e-08,1.3743837467371662e-06,-2.874702901800572e-07
7.100317541020645e-08,5.731046451478275e-06,-2.7244041618379556e-06
7.100317541020645e-08,5.731046451478275e-06,-1.420063508204129e-06
1.569688721823024e-07,-6.624723246643652e-06,-8.237628921667133e-06
1.569688721823024e-07,-6.624723246643652e-06,-3.1393774436460477e-06
5.097330023549785e-08,-2.934871072929923e-06,3.836968671077622e-06
4.0153630687285245e-09,-1.1341504861802349e-06,2.411358724339603e-06
4.0153630687285245e-09,-1.1341504861802349e-06,-8.030726137457049e-08
-1.2996894223959528e-08,5.310381447964964e-07,1.0766020209600825e-06
-4.500283907235387e-09,2.617551465142645e-07,-3.6074287977169233e-07
-4.500283907235387e-09,2.617551465142645e-07,9.000567814470773e-08
-5.73956709495232e-10,1.1276367524411417e-06,-1.6834715498020415e-07
1.7468231329520985e-08,2.7967910920713944e-07,-1.3071704363805252e-06
1.7468231329520985e-08,2.7967910920713944e-07,-3.493646265904197e-07
2.1943097076824788e-08,1.0174577351268306e-06,-6.643800564661826e-07
3.720496310371337e-08,5.908147169423168e-07,-1.512889297581807e-06
